trace_id,task_id,repo,solver_alias,source_harness,model_hint,role,resolved,n_events,n_actions,search_no_new_evidence_rate,redundant_reread_rate,oversized_then_narrow_read_rate,no_evidence_patch_churn_rate,post_edit_test_gap,fraction_actions_in_no_new_evidence_streaks,tool_error_rate,environment_setup_rate,cnt_search_call_count,cnt_read_call_count,cnt_edit_count,cnt_test_count,cnt_n_actions,cnt_n_steps,cnt_exact_repeated_search_count,cnt_same_file_reedit_count,cnt_no_evidence_reedit_count,cnt_tool_error_count,cnt_environment_setup_event_count,cnt_longest_no_new_evidence_streak,cnt_unique_files_read,cnt_unique_files_modified,cnt_candidate_files_discovered,miss_search_no_new_evidence_rate,miss_redundant_reread_rate,miss_oversized_then_narrow_read_rate,miss_no_evidence_patch_churn_rate,miss_post_edit_test_gap,miss_fraction_actions_in_no_new_evidence_streaks,miss_tool_error_rate,miss_environment_setup_rate,total_tokens_proxy
django__django-12419@solver_A,django__django-12419,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,9,8,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2,1,1,1,8,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,False,False,False,False,False,False,False,False,8
django__django-12663@solver_A,django__django-12663,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,76,74,0.75,0.7143,0.0,0.5882,,0.1081,0.0676,0.0,20,7,17,0,74,76,0.0,14.0,10.0,5.0,0.0,2.0,2.0,3.0,17.0,False,False,False,False,True,False,False,False,74
django__django-12708@solver_A,django__django-12708,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,27,27,0.9091,0.3333,0.0,0.0,,0.1111,0.0,0.0,11,3,3,0,27,27,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,20.0,False,False,False,False,True,False,False,False,27
django__django-12713@solver_A,django__django-12713,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,16,16,0.75,0.0,0.0,0.0,,0.0625,0.1875,0.0,4,1,2,1,16,16,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,False,False,False,False,True,False,False,False,16
django__django-12741@solver_A,django__django-12741,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,17,16,0.75,0.0,0.0,0.0,2.0,0.0625,0.0625,0.0,4,2,2,1,16,17,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,False,False,False,False,False,False,False,False,16
django__django-12754@solver_A,django__django-12754,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,42,42,0.8571,0.75,0.125,0.0,,0.0714,0.0476,0.0,7,8,6,0,42,42,0.0,3.0,0.0,2.0,0.0,1.0,2.0,3.0,5.0,False,False,False,False,True,False,False,False,42
django__django-12774@solver_A,django__django-12774,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,13,13,1.0,0.0,0.0,0.0,2.0,0.0,0.0769,0.0,1,2,3,1,13,13,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,False,False,False,False,False,False,False,False,13
django__django-12858@solver_A,django__django-12858,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,22,22,0.3333,0.5,0.0,0.0,3.0,0.0,0.0455,0.0,6,2,3,1,22,22,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,34.0,False,False,False,False,False,False,False,False,22
django__django-12965@solver_A,django__django-12965,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,50,50,0.5,0.6,0.0,0.0,,0.02,0.06,0.0,10,10,6,0,50,50,0.0,0.0,0.0,3.0,0.0,1.0,4.0,6.0,36.0,False,False,False,False,True,False,False,False,50
django__django-13012@solver_A,django__django-13012,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,17,16,0.75,0.6667,0.0,0.3333,,0.0,0.0,0.0,4,3,3,0,16,17,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,False,False,False,False,True,False,False,False,16
django__django-13023@solver_A,django__django-13023,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,10,9,1.0,0.0,0.0,0.0,,0.0,0.2222,0.0,1,1,1,0,9,10,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,True,False,False,False,9
django__django-13028@solver_A,django__django-13028,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,17,16,0.3333,0.0,0.0,0.0,5.0,0.0625,0.125,0.0,3,2,2,1,16,17,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,4.0,False,False,False,False,False,False,False,False,16
django__django-13033@solver_A,django__django-13033,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,18,18,0.6667,0.3333,0.0,0.0,,0.0556,0.0,0.0,3,3,3,0,18,18,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,27.0,False,False,False,False,True,False,False,False,18
django__django-13089@solver_A,django__django-13089,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,9,9,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1,2,1,1,9,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,9
django__django-13109@solver_A,django__django-13109,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,9,8,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,2,0,8,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,False,False,False,False,True,False,False,False,8
django__django-13112@solver_A,django__django-13112,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,23,23,0.5714,,,0.0,,0.0,0.0435,0.0,7,0,2,0,23,23,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,30.0,False,True,True,False,True,False,False,False,23
django__django-13121@solver_A,django__django-13121,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,76,74,0.6875,0.5882,0.0,0.5,,0.1486,0.0405,0.0,16,17,22,0,74,76,0.0,16.0,11.0,3.0,0.0,2.0,7.0,6.0,37.0,False,False,False,False,True,False,False,False,74
django__django-13128@solver_A,django__django-13128,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,42,41,0.5714,0.5556,0.0,0.3636,,0.0244,0.0732,0.0,7,9,11,0,41,42,0.0,8.0,4.0,3.0,0.0,1.0,4.0,3.0,29.0,False,False,False,False,True,False,False,False,41
django__django-13158@solver_A,django__django-13158,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,37,37,0.9231,0.5714,0.0,0.125,,0.0811,0.027,0.0,13,7,8,0,37,37,0.0,4.0,1.0,1.0,0.0,1.0,3.0,4.0,27.0,False,False,False,False,True,False,False,False,37
django__django-13195@solver_A,django__django-13195,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,26,26,0.8,0.0,0.0,0.0,1.0,0.1154,0.0385,0.0,5,3,4,1,26,26,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,3.0,False,False,False,False,False,False,False,False,26
django__django-13212@solver_A,django__django-13212,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,25,24,0.8333,0.4,0.0,0.7143,1.0,0.125,0.0,0.0,6,5,7,1,24,25,1.0,5.0,5.0,0.0,0.0,2.0,3.0,2.0,3.0,False,False,False,False,False,False,False,False,24
django__django-13279@solver_A,django__django-13279,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,17,17,0.3333,0.3333,0.3333,0.0,1.0,0.0,0.0,0.0,3,3,2,1,17,17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,25.0,False,False,False,False,False,False,False,False,17
django__django-13297@solver_A,django__django-13297,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,43,42,0.75,0.6,0.0,0.3333,3.0,0.0238,0.0952,0.0,12,5,3,1,42,43,0.0,1.0,1.0,4.0,0.0,1.0,2.0,2.0,5.0,False,False,False,False,False,False,False,False,42
django__django-13315@solver_A,django__django-13315,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,42,40,0.7273,0.1667,0.0,0.0909,,0.025,0.15,0.0,11,6,11,0,40,42,1.0,6.0,1.0,6.0,0.0,1.0,5.0,5.0,44.0,False,False,False,False,True,False,False,False,40
django__django-13343@solver_A,django__django-13343,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,17,16,0.5,0.5,0.5,0.3333,2.0,0.0,0.0625,0.0,2,2,3,1,16,17,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,6.0,False,False,False,False,False,False,False,False,16
django__django-13344@solver_A,django__django-13344,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,47,47,0.5714,0.1111,0.1111,0.4,,0.0426,0.1064,0.0,7,9,10,1,47,47,0.0,6.0,4.0,5.0,0.0,2.0,6.0,4.0,43.0,False,False,False,False,True,False,False,False,47
django__django-13346@solver_A,django__django-13346,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,49,48,0.8667,0.8,0.1,0.4167,,0.0625,0.0833,0.0,15,10,12,0,48,49,0.0,8.0,5.0,4.0,0.0,1.0,2.0,4.0,14.0,False,False,False,False,True,False,False,False,48
django__django-13363@solver_A,django__django-13363,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,7,7,,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0,2,1,1,7,7,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,True,False,False,False,False,False,False,False,7
django__django-13401@solver_A,django__django-13401,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,20,20,0.6667,0.0,0.0,0.0,,0.0,0.15,0.0,3,1,3,0,20,20,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,12.0,False,False,False,False,True,False,False,False,20
django__django-13406@solver_A,django__django-13406,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,21,20,0.8333,0.25,0.0,0.0,,0.0,0.05,0.0,6,4,3,0,20,21,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,20.0,False,False,False,False,True,False,False,False,20
django__django-13410@solver_A,django__django-13410,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,15,14,0.6667,0.0,0.0,0.0,4.0,0.0714,0.0714,0.0,3,1,2,1,14,15,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,False,False,False,False,False,False,False,False,14
django__django-13417@solver_A,django__django-13417,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,21,21,0.8571,0.3333,0.0,0.2,,0.0476,0.0476,0.0,7,3,5,0,21,21,0.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,27.0,False,False,False,False,True,False,False,False,21
django__django-13449@solver_A,django__django-13449,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,60,59,0.6667,0.7059,0.0,0.5,1.0,0.1017,0.0169,0.0,21,17,12,1,59,60,1.0,8.0,6.0,1.0,0.0,2.0,5.0,4.0,45.0,False,False,False,False,False,False,False,False,59
django__django-13512@solver_A,django__django-13512,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,18,17,0.6667,0.25,0.0,0.0,4.0,0.0,0.0588,0.0,3,4,2,1,17,18,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,20.0,False,False,False,False,False,False,False,False,17
django__django-13513@solver_A,django__django-13513,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,25,25,0.8571,0.6667,0.0,0.3333,3.0,0.12,0.12,0.0,7,3,3,1,25,25,0.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,4.0,False,False,False,False,False,False,False,False,25
django__django-13516@solver_A,django__django-13516,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,13,12,0.6667,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3,1,1,1,12,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,12
django__django-13551@solver_A,django__django-13551,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,21,20,0.3333,0.4,0.0,0.0,,0.05,0.05,0.0,3,5,3,0,20,21,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,6.0,False,False,False,False,True,False,False,False,20
django__django-13568@solver_A,django__django-13568,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,17,17,0.0,0.5,0.0,0.0,1.0,0.0588,0.0,0.0,2,4,5,1,17,17,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,False,False,False,False,False,False,False,False,17
django__django-13569@solver_A,django__django-13569,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,28,27,0.5,0.25,0.0,0.0,,0.0,0.1111,0.0,6,4,6,0,27,28,0.0,2.0,0.0,3.0,0.0,0.0,3.0,4.0,13.0,False,False,False,False,True,False,False,False,27
django__django-13590@solver_A,django__django-13590,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,11,11,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,3,0,11,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,False,False,False,False,True,False,False,False,11
django__django-13658@solver_A,django__django-13658,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,8,8,1.0,,,0.0,1.0,0.0,0.0,0.0,1,0,2,1,8,8,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,False,True,True,False,False,False,False,False,8
django__django-13670@solver_A,django__django-13670,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,9,9,1.0,0.0,0.0,0.0,3.0,0.0,0.1111,0.0,1,1,1,1,9,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,9
django__django-13741@solver_A,django__django-13741,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,16,16,0.6667,0.5,0.0,0.5,,0.0,0.1875,0.0,3,4,4,0,16,16,0.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0,False,False,False,False,True,False,False,False,16
django__django-13786@solver_A,django__django-13786,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,14,14,0.5,0.0,0.0,0.0,2.0,0.0,0.0714,0.0,2,1,3,1,14,14,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,20.0,False,False,False,False,False,False,False,False,14
django__django-13794@solver_A,django__django-13794,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,53,53,0.6,0.25,0.0,0.3,,0.1509,0.0755,0.0,5,4,10,1,53,53,0.0,5.0,3.0,4.0,0.0,2.0,3.0,5.0,3.0,False,False,False,False,True,False,False,False,53
django__django-13807@solver_A,django__django-13807,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,14,13,0.5,0.0,0.0,0.0,,0.0769,0.0,0.0,4,2,3,0,13,14,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,11.0,False,False,False,False,True,False,False,False,13
django__django-13809@solver_A,django__django-13809,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,27,27,0.625,0.3,0.0,0.5,3.0,0.037,0.0,0.0,8,10,2,1,27,27,0.0,1.0,1.0,0.0,0.0,1.0,7.0,1.0,9.0,False,False,False,False,False,False,False,False,27
django__django-13810@solver_A,django__django-13810,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,17,16,1.0,0.75,0.0,0.3333,3.0,0.0,0.0,0.0,1,4,3,1,16,17,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,False,False,False,False,False,False,False,False,16
django__django-13820@solver_A,django__django-13820,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,14,14,1.0,0.0,0.0,0.3333,,0.0,0.0714,0.0,3,2,3,1,14,14,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,False,False,False,False,True,False,False,False,14
django__django-13821@solver_A,django__django-13821,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,25,25,0.6,0.0,0.0,0.0,5.0,0.04,0.0,0.0,10,8,4,1,25,25,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,18.0,False,False,False,False,False,False,False,False,25
django__django-13837@solver_A,django__django-13837,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,18,17,0.6667,0.5,0.0,0.0,8.0,0.0,0.1176,0.0,3,2,2,1,17,18,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,False,False,False,False,False,False,False,False,17
django__django-13925@solver_A,django__django-13925,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,16,16,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,2,3,1,16,16,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,False,False,False,False,False,False,False,False,16
django__django-13933@solver_A,django__django-13933,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,29,29,0.6667,0.6667,0.0,0.75,,0.069,0.1034,0.0,3,3,12,0,29,29,0.0,10.0,9.0,3.0,0.0,1.0,1.0,2.0,2.0,False,False,False,False,True,False,False,False,29
django__django-13964@solver_A,django__django-13964,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,46,46,0.8182,0.5,0.0,0.0,,0.0652,0.1304,0.0,11,6,5,0,46,46,0.0,2.0,0.0,6.0,0.0,1.0,3.0,3.0,30.0,False,False,False,False,True,False,False,False,46
django__django-14007@solver_A,django__django-14007,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,51,51,0.6111,0.3846,0.0,0.1667,,0.0784,0.1176,0.0,18,13,6,1,51,51,0.0,2.0,1.0,6.0,0.0,2.0,8.0,4.0,43.0,False,False,False,False,True,False,False,False,51
django__django-14011@solver_A,django__django-14011,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,31,30,0.875,0.5714,0.0,0.5,,0.1,0.0,0.0,8,7,6,0,30,31,0.0,3.0,3.0,0.0,0.0,2.0,3.0,3.0,6.0,False,False,False,False,True,False,False,False,30
django__django-14017@solver_A,django__django-14017,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,15,15,0.5,0.3333,0.0,0.2,,0.0,0.0667,0.0,2,3,5,0,15,15,0.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,20.0,False,False,False,False,True,False,False,False,15
django__django-14034@solver_A,django__django-14034,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,38,38,0.9091,0.6,0.0,0.4444,,0.0,0.0526,0.0,11,5,9,1,38,38,2.0,6.0,4.0,2.0,0.0,0.0,2.0,3.0,6.0,False,False,False,False,True,False,False,False,38
django__django-14053@solver_A,django__django-14053,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,21,20,0.3333,0.6667,0.0,0.5,,0.0,0.05,0.0,3,3,4,1,20,21,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,False,False,False,False,True,False,False,False,20
django__django-14089@solver_A,django__django-14089,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,10,9,0.0,0.0,0.0,0.0,2.0,0.0,0.1111,0.0,1,1,1,1,9,10,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,False,False,False,False,False,False,False,False,9
django__django-14122@solver_A,django__django-14122,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,41,40,0.7273,0.8333,0.0,0.375,,0.05,0.0,0.0,11,6,8,0,40,41,1.0,5.0,3.0,0.0,0.0,1.0,1.0,3.0,33.0,False,False,False,False,True,False,False,False,40
django__django-14140@solver_A,django__django-14140,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,17,16,0.3333,0.5,0.0,0.0,2.0,0.0,0.125,0.0,3,4,3,1,16,17,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,22.0,False,False,False,False,False,False,False,False,16
django__django-14155@solver_A,django__django-14155,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,36,36,0.8889,0.4,0.0,0.4167,,0.0556,0.0,0.0,9,5,12,1,36,36,0.0,8.0,5.0,0.0,0.0,1.0,3.0,4.0,3.0,False,False,False,False,True,False,False,False,36
django__django-14170@solver_A,django__django-14170,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,49,49,0.8571,0.625,0.0,0.1667,,0.0816,0.0408,0.0,7,8,12,1,49,49,0.0,6.0,2.0,2.0,0.0,2.0,3.0,6.0,5.0,False,False,False,False,True,False,False,False,49
django__django-14238@solver_A,django__django-14238,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,14,13,1.0,0.5,0.0,0.0,3.0,0.0,0.0769,0.0,1,2,2,1,13,14,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,False,False,False,False,False,False,False,False,13
django__django-14311@solver_A,django__django-14311,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,18,18,0.0,0.25,0.0,0.0,2.0,0.0,0.0556,0.0,3,4,3,3,18,18,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,12.0,False,False,False,False,False,False,False,False,18
django__django-14315@solver_A,django__django-14315,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,24,23,0.5,0.0,0.0,0.0,,0.0435,0.087,0.0,2,4,5,1,23,24,0.0,1.0,0.0,2.0,0.0,1.0,4.0,4.0,6.0,False,False,False,False,True,False,False,False,23
django__django-14349@solver_A,django__django-14349,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,15,15,0.0,0.5,0.0,0.25,,0.0,0.0,0.0,1,2,4,1,15,15,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,False,False,False,False,True,False,False,False,15
django__django-14351@solver_A,django__django-14351,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,43,42,0.7273,0.5,0.0,0.0,,0.0,0.0238,0.0,11,12,4,1,42,43,0.0,2.0,0.0,1.0,0.0,0.0,6.0,2.0,32.0,False,False,False,False,True,False,False,False,42
django__django-14373@solver_A,django__django-14373,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,7,6,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1,0,6,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,True,False,False,False,6
django__django-14376@solver_A,django__django-14376,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,12,11,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,2,1,11,12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,False,False,False,False,False,False,False,False,11
django__django-14404@solver_A,django__django-14404,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,12,11,0.6667,0.0,0.0,0.3333,,0.1818,0.0909,0.0,3,1,3,0,11,12,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,False,False,False,False,True,False,False,False,11
django__django-14434@solver_A,django__django-14434,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,23,23,0.5,0.5,0.0,0.0,2.0,0.0,0.0,0.0,4,4,2,1,23,23,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,False,False,False,False,False,False,False,False,23
django__django-14493@solver_A,django__django-14493,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,13,13,0.5,0.5,0.0,0.0,1.0,0.0769,0.0,0.0,4,2,2,1,13,13,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,False,False,False,False,False,False,False,False,13
django__django-14500@solver_A,django__django-14500,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,24,23,0.75,0.1667,0.0,0.25,2.0,0.0,0.0435,0.0,4,6,4,1,23,24,0.0,2.0,1.0,1.0,0.0,0.0,5.0,2.0,5.0,False,False,False,False,False,False,False,False,23
django__django-14534@solver_A,django__django-14534,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,14,14,1.0,0.5,0.0,0.0,2.0,0.0,0.0714,0.0,1,2,2,1,14,14,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,False,False,False,False,False,False,False,False,14
django__django-14539@solver_A,django__django-14539,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,12,12,0.6667,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3,1,1,1,12,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,False,False,False,False,False,False,False,False,12
django__django-14559@solver_A,django__django-14559,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,19,18,0.3333,0.3333,0.0,0.0,,0.0556,0.0,0.0,3,3,3,1,18,19,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,9.0,False,False,False,False,True,False,False,False,18
django__django-14580@solver_A,django__django-14580,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,12,12,0.5,0.0,0.0,0.3333,2.0,0.0,0.0833,0.0,2,1,3,1,12,12,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,20.0,False,False,False,False,False,False,False,False,12
django__django-14608@solver_A,django__django-14608,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,24,24,0.625,0.0,0.0,0.2,1.0,0.0417,0.0,0.0,8,4,5,1,24,24,0.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,12.0,False,False,False,False,False,False,False,False,24
django__django-14631@solver_A,django__django-14631,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,46,45,0.8333,0.6,0.1,0.5,2.0,0.0889,0.1111,0.0,6,10,6,1,45,46,0.0,3.0,3.0,5.0,0.0,1.0,4.0,3.0,28.0,False,False,False,False,False,False,False,False,45
django__django-14672@solver_A,django__django-14672,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,9,9,1.0,0.0,0.0,0.0,,0.0,0.2222,0.0,1,1,3,0,9,9,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,False,False,False,False,True,False,False,False,9
django__django-14725@solver_A,django__django-14725,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,32,31,0.7778,0.5,0.0,0.5,2.0,0.0968,0.0645,0.0,9,6,6,1,31,32,0.0,3.0,3.0,2.0,0.0,2.0,3.0,3.0,11.0,False,False,False,False,False,False,False,False,31
django__django-14752@solver_A,django__django-14752,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,7,6,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,1,6,7,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,True,False,False,False,False,False,False,False,6
django__django-14765@solver_A,django__django-14765,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,14,13,0.5,0.3333,0.0,0.0,2.0,0.0,0.0,0.0,4,3,1,1,13,14,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,False,False,False,False,False,False,False,False,13
django__django-14771@solver_A,django__django-14771,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,19,18,0.8333,0.0,0.0,0.0,1.0,0.1111,0.0556,0.0,6,2,1,4,18,19,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,10.0,False,False,False,False,False,False,False,False,18
django__django-14787@solver_A,django__django-14787,django,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,17,17,0.0,0.75,0.25,0.0,,0.0,0.0588,0.0,2,4,4,0,17,17,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,False,False,False,False,True,False,False,False,17
